W_PROV,SEQ_NO,FSIZE,URB,RFACT,TOINC,WAGES,RPCINC,CASH_ABROAD,CASH_DOMESTIC,TOTEX,PERCAPITA,FOOD,CLOTH,HEALTH,TRANSPORT,COMMUNICATION,RECREATION,EDUCATION
21,27740,4.0,1,920.536499023,1049500.0,959000,10,0,0,477590.5,262375.0,119029.5,1600,1442,75222,25700,1840,13000
21,27741,4.5,1,920.536499023,1413022.0,813712,10,22000,0,927366.0,314004.875,219739.0,9265,29870,81664,28400,29940,60000
21,27742,3.5,1,920.536499023,2881500.0,2629000,10,10000,0,1120532.0,823285.6875,189653.0,36210,36185,197900,21094,34000,0
21,27743,1.0,1,920.536499023,376400.0,301000,10,12000,60000,209934.0,376400.0,72173.0,5720,18552,1518,8499,6120,0
21,27744,5.0,1,920.536499023,668459.0,406400,8,0,0,607628.52,133691.796875,181276.52,4600,31390,49240,18704,7040,42000
21,27745,6.0,1,920.536499023,437373.0,132000,4,19000,6000,423137.0,72895.5,182636.0,9925,25682,27880,13800,3640,0
21,27746,3.5,1,920.536499023,1195000.0,0,10,875000,50000,704129.5,341428.5625,155504.5,12638,48998,24434,15144,1860,51800
21,27747,3.5,1,920.536499023,472611.0,379736,8,0,0,299160.0,135031.71875,88983.0,2310,2840,34626,12500,3260,0
21,27748,1.5,1,920.536499023,549900.0,175000,10,190000,60000,313460.5,366600.0,93528.5,2350,5282,39900,19350,0,0
21,27749,3.0,1,920.536499023,354030.0,289000,7,65000,0,267517.0,118010.0,62002.0,2600,2580,51012,19594,6900,15600
21,27750,5.0,1,920.536499023,261820.0,115200,2,88000,16500,236400.5,52364.0,79505.5,1250,329,10056,26046,600,6500
21,27751,2.0,1,1508.529296875,596400.0,0,10,90000,2000,426241.0,298200.0,82200.0,2900,65520,34500,28800,0,0
21,27752,3.0,1,1508.529296875,466950.0,255000,8,12000,2000,425562.0,155650.0,138956.0,900,30606,9248,33600,33800,0
21,27753,5.5,1,1005.686157227,749000.0,530000,8,90000,0,528406.0,136181.8125,141100.0,9250,3700,93156,21300,12650,47000
21,27754,1.0,1,1005.686157227,192120.0,94120,9,38000,0,131032.0,192120.0,48538.0,960,570,10300,3330,0,0
21,27755,4.5,1,1005.686157227,433000.0,102000,6,0,5000,382696.8,96222.21875,80683.8,15563,3985,47388,25494,8000,15000
21,27756,4.0,1,1005.686157227,739000.0,529000,9,0,0,634619.54,184750.0,135313.54,6570,4270,84228,20400,2100,66000
21,27757,5.0,1,1005.686157227,1137800.0,1053800,9,0,0,581615.0,227560.0,178612.0,16099,13170,47994,28794,3200,12000
21,27758,2.0,1,1005.686157227,649500.0,0,10,570000,0,629392.0,324750.0,69946.0,19200,21650,112400,26294,18700,10000
21,27759,8.5,1,633.372741699,1313120.0,0,8,490000,0,1149255.0,154484.703125,291967.0,58480,23400,100180,109488,89000,110000
21,27760,9.5,1,633.372741699,1216136.0,917156,7,140000,15000,724764.0,128014.3125,297043.0,17200,6920,81640,32288,7650,30000
21,27761,4.0,1,633.372741699,872768.0,462768,9,75000,35000,759805.0,218192.0,184442.0,23510,25530,42730,29148,100,0
21,27762,5.0,1,633.372741699,1044145.0,828000,9,0,0,622656.0,208829.0,208847.0,16250,16784,42830,28680,200,0
21,27763,4.0,1,633.372741699,1278150.0,271000,10,90000,30000,751975.0,319537.5,185153.0,20800,68360,25200,47694,460,33500
21,27764,3.0,1,633.372741699,302000.0,207880,6,0,15000,285432.0,100666.664063,76741.0,1850,2430,28970,20228,1600,6500
21,27765,2.0,1,633.372741699,1232000.0,735000,10,130000,120000,786739.0,616000.0,179491.0,89450,18670,40770,80988,39000,0
21,27766,2.5,1,633.372741699,246745.0,159500,6,0,30000,212526.0,98698.0,59223.0,3150,18780,5640,12600,4000,0
21,27767,4.0,1,956.988586426,978230.0,852980,10,0,0,688105.0,244557.5,148243.0,3000,4098,52000,33800,84000,0
21,27768,6.0,1,956.988586426,1118970.0,834920,9,0,3000,448299.0,186495.0,177551.0,5400,19616,31544,23400,3000,0
21,27769,5.5,1,956.988586426,683667.0,533032,7,0,0,374792.0,124303.09375,88438.0,850,6408,28416,4300,1000,10000
21,27770,4.5,1,956.988586426,229850.0,138200,2,0,25000,195602.0,51077.777344,81828.0,300,1218,3172,2700,394,5200
21,27771,5.0,1,956.988586426,1019785.0,902280,9,0,0,678491.0,203957.0,265702.0,1350,13550,28673,28800,90500,46992
21,27772,3.5,1,956.988586426,503600.0,503600,8,0,0,398305.0,143885.71875,135462.0,500,2700,41560,17394,500,21000
21,27773,2.0,1,956.988586426,705460.0,265600,10,0,0,440632.0,352730.0,109497.0,2000,16878,26337,19494,30000,0
21,27774,2.5,1,956.988586426,404510.0,0,8,99000,0,391429.0,161804.0,87569.0,2000,11410,3702,17400,35980,0
21,27775,1.5,1,956.988586426,298200.0,0,9,295000,0,233732.0,198800.0,48745.0,4450,27640,3288,15960,0,0
21,27776,4.5,1,956.988586426,673320.0,430000,8,240000,0,582010.0,149626.671875,209766.0,2800,129285,26350,17100,600,0
21,27777,9.0,1,956.988586426,775056.0,250500,5,0,0,628107.5,86117.335938,111750.5,2800,268505,11128,9660,850,610
21,27778,2.0,1,956.988586426,194792.0,62952,6,0,65000,150363.0,97396.0,54801.0,200,1890,1432,21000,0,0
21,27779,1.0,1,956.988586426,120462.0,80520,7,0,12000,78368.3,120462.0,34851.3,400,564,464,0,0,0
21,27780,2.5,1,956.988586426,142080.0,32900,3,60000,48000,104803.0,56832.0,58424.0,0,1580,510,3700,0,0
21,27781,3.0,1,956.988586426,1629240.0,1560000,10,0,0,682109.0,543080.0,192561.0,29800,19108,35000,31200,5090,44000
21,27782,2.0,1,956.988586426,255800.0,0,7,0,45000,245411.0,127900.0,45597.0,1300,8800,11232,18700,3060,0
21,27783,3.0,1,956.988586426,338310.0,132000,7,0,60000,231239.0,112770.0,98249.0,600,2290,2186,18924,3710,22600
21,27784,3.0,1,956.988586426,183666.0,143160,3,0,5000,151817.0,61222.0,61544.0,550,2604,1378,11574,0,0
21,27785,4.0,1,827.420715332,252934.0,146924,3,0,0,170936.0,63233.5,79172.0,1930,1888,4898,4560,0,0
21,27786,8.0,1,827.420715332,685320.0,561240,5,63000,5000,516863.0,85665.0,282526.0,17180,3616,20332,20044,0,0
21,27787,4.0,1,827.420715332,460000.0,0,7,352000,0,282565.0,115000.0,157306.0,11250,1556,15776,4400,7675,0
21,27788,5.0,1,827.420715332,429000.0,283000,5,91000,0,321753.0,85800.0,154694.0,11800,780,26376,20794,3600,12000
21,27789,3.0,1,827.420715332,820000.0,0,10,820000,0,705147.0,273333.34375,188053.0,45300,4506,26188,23892,18450,95000
21,27790,4.0,1,827.420715332,246730.0,216000,3,0,18000,209613.0,61682.5,116301.0,10025,1792,4248,4600,300,0
21,27791,3.0,1,827.420715332,332010.0,240000,7,0,89000,240480.0,110670.0,94731.0,9100,1566,9684,12960,1850,34000
21,27792,2.0,1,827.420715332,368010.0,99000,9,0,72000,322729.0,184005.0,121689.0,2050,66668,12500,12332,0,0
21,27793,5.0,1,827.420715332,302200.0,262200,3,0,0,265343.0,60440.0,121957.0,20185,1830,13988,14814,1300,0
21,27794,1.0,1,827.420715332,262800.0,262800,10,0,0,216144.0,262800.0,62234.0,9420,1622,2548,2080,0,0
21,27795,3.5,1,827.420715332,522040.0,467920,8,0,0,398673.0,149154.28125,114962.0,13745,6670,36592,24228,1550,76000
21,27796,2.0,1,827.420715332,464448.0,464448,9,0,0,234124.0,232224.0,101335.0,8090,3086,16372,7414,10400,0
21,27797,2.5,1,827.420715332,203310.0,183800,5,0,18000,158998.0,81324.0,85694.0,5350,2925,7800,3380,0,0
21,27798,3.0,1,827.420715332,264200.0,189200,5,0,0,219823.0,88066.664063,108536.0,8950,1435,2024,2580,1500,0
21,27799,1.5,1,863.618347168,338080.0,48300,9,240000,0,172718.0,225386.671875,58905.0,7200,3800,8872,540,0,0
21,27800,5.0,1,863.618347168,524350.0,484100,6,0,0,266355.0,104870.0,115521.0,4525,1870,24194,12120,500,0
21,27801,5.0,1,863.618347168,409939.0,407724,5,0,0,335053.0,81987.796875,146272.0,1500,1450,17154,17560,2000,25000
21,27802,2.0,1,863.618347168,539250.0,486530,10,0,0,390811.0,269625.0,185812.0,29600,6220,17744,20820,2995,0
21,27803,2.0,1,863.618347168,294028.0,261900,8,30000,0,272976.0,147014.0,73217.0,2648,14800,11504,3600,0,0
21,27804,1.0,1,863.618347168,361440.0,0,10,180000,0,229112.0,361440.0,80073.0,4190,13625,1092,5000,2180,0
21,27805,4.0,1,863.618347168,184928.0,141400,2,0,0,172399.0,46232.0,72685.0,320,1140,8060,2994,160,4680
21,27806,3.0,1,863.618347168,207699.0,184924,4,0,10000,174737.0,69233.0,54323.0,7540,4675,4726,18576,640,580
21,27807,5.0,1,863.618347168,334834.0,290824,4,0,400,264101.0,66966.796875,138304.0,4420,4860,25042,4500,1690,0
21,27808,1.0,1,863.618347168,239890.0,0,10,60000,0,189456.0,239890.0,51209.0,1300,4920,3380,5150,350,0
21,27809,9.0,1,863.618347168,328262.0,304262,1,0,24000,302244.0,36473.554687,128220.0,5710,3561,6462,20720,1065,2650
21,27810,5.0,1,863.618347168,730474.0,572960,8,0,0,415154.0,146094.796875,105694.0,12903,48662,36060,21300,250,0
21,27811,2.5,1,863.618347168,229150.0,195400,6,0,0,168798.0,91660.0,78608.0,750,1355,12220,832,0,0
21,27812,1.0,1,863.618347168,157640.0,145440,8,0,5000,85945.0,157640.0,34109.0,2598,208,300,4540,700,0
21,27813,1.0,1,863.618347168,143440.0,135940,8,0,0,94059.0,143440.0,56677.0,1630,1872,300,3540,0,0
21,27814,4.0,1,863.618347168,785790.0,0,9,45000,0,495118.0,196447.5,245582.0,5570,9361,11078,19900,456,5000
21,27815,5.0,1,437.427368164,609430.0,306680,7,0,12600,377394.0,121886.0,274155.0,2470,10870,17976,16374,500,0
21,27816,3.0,1,437.427368164,669404.0,527604,9,0,0,470187.0,223134.671875,190757.0,11080,1638,50400,19494,200,0
21,27817,1.5,1,437.427368164,918180.0,0,10,0,0,700775.75,612120.0,109481.75,5690,500,86500,15600,0,0
21,27818,3.5,1,437.427368164,521400.0,291200,8,57600,0,393653.5,148971.421875,109310.5,2860,21871,32020,15594,0,0
21,27819,2.0,1,437.427368164,292109.0,0,8,30000,1000,192182.5,146054.5,50245.5,800,26108,5408,14988,3340,0
21,27820,1.0,1,437.427368164,160610.0,0,8,0,0,118784.0,160610.0,38654.0,2550,380,5154,2400,0,0
21,27821,6.0,1,437.427368164,1006000.0,0,9,0,0,553189.0,167666.671875,128917.0,5120,2576,130000,21900,3500,107000
21,27822,4.0,1,437.427368164,381760.0,289160,6,0,20000,198929.0,95440.0,83722.0,5175,1155,11360,10440,620,100
21,27823,4.0,1,437.427368164,217599.0,184000,3,0,0,175871.0,54399.75,81383.0,2250,590,5920,6200,500,500
21,27824,6.5,1,437.427368164,385400.0,46200,3,0,128000,366192.75,59292.308594,133626.75,6730,8480,19900,15800,2000,36000
21,27825,4.0,1,437.427368164,246420.0,109120,3,0,10000,207204.25,61605.0,92022.25,3225,1336,9464,21200,1000,12000
21,27826,6.0,1,437.427368164,894868.0,374868,8,0,15000,664684.0,149144.671875,225492.0,3050,248382,12636,13700,500,6000
21,27827,7.0,1,437.427368164,539242.0,514372,5,0,0,327391.0,77034.570313,149771.0,2220,1762,45220,21600,500,200
21,27828,4.0,1,437.427368164,224275.0,133200,3,0,36000,162123.0,56068.75,78261.0,3250,656,1876,3250,500,0
21,27829,7.0,1,437.427368164,463656.0,461456,4,0,0,346355.5,66236.570313,101125.5,3000,1720,78992,9900,500,0
21,27830,3.0,1,437.427368164,239928.0,169372,5,0,0,180227.0,79976.0,83952.0,900,614,5756,3540,0,0
21,27831,3.5,1,437.427368164,263300.0,229000,4,0,7000,212765.0,75228.570313,124541.0,5550,3664,9738,4700,0,0
21,27832,4.0,1,437.427368164,567160.0,107160,8,0,0,316839.0,141790.0,99891.0,2750,3640,9556,16694,2500,1000
21,27833,3.0,1,437.427368164,642696.0,552696,9,0,0,430389.0,214232.0,156975.0,17810,3220,12948,29114,7200,0
21,27834,2.0,1,437.427368164,212759.0,0,6,60000,120000,168799.0,106379.5,68596.0,2400,280,9760,6899,1500,16000
21,27835,5.5,1,437.427368164,530103.0,501900,6,0,0,373457.75,96382.367188,175985.75,3410,1501,34580,28694,3000,0
21,27836,2.0,1,437.427368164,415952.0,247952,9,0,0,378126.0,207976.0,101221.0,4050,1468,15300,23694,500,4500
21,27837,2.5,1,437.427368164,327930.0,140800,7,0,12000,154019.0,131172.0,64903.0,685,355,15408,2600,0,0
21,27838,1.0,1,437.427368164,217340.0,184340,9,0,0,125659.0,217340.0,48026.0,3350,499,5180,3100,0,0
21,27839,6.0,1,437.427368164,371220.0,330720,3,0,0,206452.0,61870.0,102469.0,3400,885,5950,5940,200,0
21,27840,6.0,1,437.427368164,495800.0,124800,5,0,0,316982.0,82633.335938,132795.0,11200,4100,3126,18544,800,13500
21,27841,7.0,1,437.427368164,376950.0,269400,3,0,10000,303904.0,53850.0,138066.0,10518,3866,9284,11420,2500,7300
21,27842,3.0,1,437.427368164,304600.0,0,6,185000,0,233839.0,101533.335938,85341.0,1350,14022,7084,22994,0,0
21,27843,5.0,1,437.427368164,268571.0,220800,3,0,0,217172.0,53714.199219,77387.0,2020,2162,19000,4800,500,300
21,27844,4.5,1,437.427368164,390696.0,368616,5,0,0,266347.0,86821.335938,144072.0,7050,621,9852,18650,0,0
21,27845,5.0,1,437.427368164,1354550.0,1086300,10,10000,0,781116.0,270910.0,291586.0,9910,27480,46200,19794,6240,43000
21,27846,4.0,1,437.427368164,984917.0,613917,10,0,0,567315.0,246229.25,308307.0,7200,4550,6500,27088,300,200
21,27847,5.0,1,437.427368164,207658.2,178000,1,0,4000,181873.2,41531.640625,97411.2,7320,530,3100,4400,500,600
21,27848,3.0,1,1136.115234375,1160309.0,1012000,10,0,0,978817.0,386769.65625,246937.0,64798,65300,63220,24588,15000,0
21,27849,4.0,1,1136.115234375,446712.0,386712,7,0,0,324063.5,111678.0,125005.5,2580,1804,40956,5574,2790,0
21,27850,2.0,1,1136.115234375,168805.0,0,5,0,20000,157249.0,84402.5,73212.0,3250,7713,18240,2016,309,0
21,27851,3.0,1,1136.115234375,490750.0,264800,8,165000,0,428490.5,163583.328125,142711.5,9520,4904,47320,15588,1439,74920
21,27852,5.0,1,1136.115234375,456836.0,376112,6,0,1800,251924.0,91367.203125,99684.0,6900,1356,12468,8200,359,5000
21,27853,5.5,1,1136.115234375,456805.0,421034,5,0,0,339601.0,83055.453125,157187.0,10425,3510,46600,5400,664,0
21,27854,7.5,1,1136.115234375,574857.0,552384,5,0,0,449919.0,76647.601563,210857.0,12208,3962,42276,19500,1850,0
21,27855,5.0,1,1136.115234375,358851.0,270340,4,0,0,324539.0,71770.203125,144861.0,2160,1562,39000,10170,13260,0
21,27856,3.0,1,1136.115234375,331085.6,165480,7,7000,3000,250377.6,110361.867188,89989.6,700,9420,21052,16668,0,0
21,27857,5.0,1,1139.104980469,186376.0,161056,1,0,0,150204.0,37275.199219,50835.0,2680,1352,4300,1200,0,0
21,27858,3.5,1,1139.104980469,230440.0,204600,4,0,0,152505.0,65840.0,60485.0,5700,274,1500,1250,0,0
21,27859,1.0,1,1139.104980469,108535.0,0,6,0,5000,91820.0,108535.0,33688.0,2400,2944,1500,500,0,0
21,27860,6.0,1,1139.104980469,219700.0,150440,1,0,0,244892.0,36616.667969,77893.0,2400,0,1350,1500,500,0
21,27861,7.0,1,1139.104980469,247540.0,183040,1,0,0,132539.0,35362.855469,59285.0,4070,240,2100,3000,0,0
21,27862,2.5,1,1139.104980469,125270.0,78000,2,0,18500,71280.0,50108.0,29831.0,1400,2500,1300,1794,0,0
21,27863,6.0,2,748.939086914,485550.0,418500,5,0,0,166329.0,80925.0,69775.0,2500,360,2340,600,500,0
21,27864,3.0,2,748.939086914,151424.0,0,2,0,0,141710.0,50474.667969,71386.0,2640,1510,5852,1014,0,0
21,27865,8.5,2,748.939086914,769788.0,643788,6,0,0,437400.0,90563.296875,110718.0,13850,16100,25400,25782,4000,0
21,27866,9.5,2,748.939086914,395414.0,256884,1,0,65000,257179.0,41622.527344,157761.0,5190,1806,2800,1200,0,0
21,27867,4.0,2,748.939086914,291008.0,278058,4,0,0,110475.0,72752.0,47274.0,650,0,4872,2600,0,0
21,27868,2.0,2,748.939086914,158800.0,0,5,0,30000,107239.0,79400.0,49918.0,1300,3900,3770,600,0,0
21,27869,3.5,2,748.939086914,272522.0,75000,5,0,65000,214928.0,77863.429688,89589.0,5250,38240,3504,600,300,0
21,27870,4.0,2,748.939086914,277880.0,173480,4,0,0,219735.0,69470.0,129689.0,6925,0,2600,28800,2500,0
21,27871,4.5,2,748.939086914,287220.0,277320,3,0,0,106079.0,63826.667969,56981.0,1470,0,1170,2600,0,0
21,27872,5.0,2,748.939086914,255400.0,243000,2,0,0,125429.0,51080.0,82827.0,0,0,1800,900,0,0
21,27873,4.0,1,558.858276367,613499.0,479220,8,0,0,358385.0,153374.75,96828.0,10250,26463,39375,15268,2080,0
21,27874,3.5,1,558.858276367,361094.0,0,6,135000,15000,354312.5,103169.710938,73152.5,4605,43400,14060,15174,900,1000
21,27875,3.0,1,558.858276367,700000.0,0,9,550000,0,852480.0,233333.328125,128927.0,3050,6610,73700,23300,21000,80000
21,27876,6.5,1,558.858276367,534486.0,383000,5,0,0,395002.0,82228.617188,185773.0,5850,2770,47984,18400,2500,0
21,27877,4.5,1,558.858276367,1173230.0,966040,10,0,0,832370.0,260717.78125,225166.0,26500,20370,154190,24214,58800,0
21,27878,2.0,1,558.858276367,282167.0,6500,8,0,9000,242911.0,141083.5,68710.0,3905,240,9089,1999,2300,0
21,27879,3.5,1,558.858276367,439690.0,390600,7,0,0,312998.0,125625.710938,121290.0,15050,8780,41176,8900,15800,600
21,27880,10.0,1,558.858276367,623553.0,572868,3,0,0,490765.0,62355.300781,190252.0,7510,17607,64290,16900,800,0
21,27881,2.0,1,558.858276367,125800.0,0,3,0,40000,94253.0,62900.0,49640.0,500,365,5980,2500,500,0
21,27882,8.0,1,558.858276367,451644.0,409644,3,0,0,379047.0,56455.5,216978.0,2000,5950,32032,14010,1000,0
21,27883,2.0,1,558.858276367,202094.0,163440,6,0,0,148891.0,101047.0,58402.0,1300,8085,7504,4450,300,0
21,27884,3.0,1,1136.862670898,788000.0,668000,10,0,0,628014.0,262666.65625,150311.0,14300,7300,115502,20500,5000,0
21,27885,4.0,1,1136.862670898,977400.0,346000,10,280000,100000,859714.0,244350.0,203945.0,17559,22660,49488,32100,2500,177000
21,27886,6.0,1,1136.862670898,2884120.0,2614120,10,0,0,1484523.0,480686.65625,386623.0,31050,18768,183850,63500,2600,0
21,27887,4.0,1,1136.862670898,406000.0,150000,6,70000,35000,381032.0,101500.0,119449.0,8977,2055,31480,20400,6700,19500
21,27888,2.0,1,1136.862670898,342800.0,20000,9,111800,31000,333176.0,171400.0,79639.0,2067,13080,4944,10250,700,3000
21,27889,4.5,1,1136.862670898,320170.0,307320,4,0,12000,270555.0,71148.890625,139472.0,1990,250,19020,4400,250,7300
21,27890,2.0,1,1136.862670898,249082.0,0,7,0,90000,211409.0,124541.0,60407.0,1780,11859,438,21324,1800,0
21,27891,2.5,1,1136.862670898,367520.0,0,8,30000,0,229366.0,147008.0,97325.0,1900,2630,16994,18894,3000,0
21,27892,2.0,1,1136.862670898,686950.0,650000,10,0,0,406507.0,343475.0,110597.0,5250,5831,39503,5730,0,0
21,27893,1.0,1,1136.862670898,157200.0,0,8,0,0,121705.0,157200.0,58016.0,850,3170,2548,1254,0,0
21,27894,3.0,1,1136.862670898,259875.0,126600,5,0,24000,188494.0,86625.0,76735.0,2900,5256,17418,2400,350,18000
21,27895,5.0,1,1136.862670898,256120.0,63000,2,0,10000,131481.0,51224.0,56586.0,1700,2610,6916,700,2300,10800
21,27896,6.5,1,1136.862670898,448860.0,117000,4,0,0,342875.0,69055.382813,178130.0,2570,10490,2022,15550,1950,2000
21,27897,5.0,1,1136.862670898,405142.0,264426,5,0,0,333800.75,81028.398438,122688.75,4200,3628,9308,5950,200,6500
21,27898,1.0,1,1295.171264648,179040.0,179040,9,0,0,123027.0,179040.0,56725.0,1220,0,3144,3794,0,0
21,27899,1.0,1,1295.171264648,174450.0,0,9,117000,10600,133373.0,174450.0,56145.0,3710,4670,1000,6300,0,0
21,27900,7.5,1,1295.171264648,426209.0,373040,3,18000,8000,256512.5,56827.867187,159542.5,2108,789,6084,12270,500,2500
21,27901,1.5,1,1295.171264648,285525.0,283908,9,0,0,220073.0,190350.0,122874.0,4400,145,2660,10400,0,0
21,27902,1.5,1,1295.171264648,195340.0,193840,7,0,0,146066.0,130226.664063,48023.0,1250,0,9048,12987,0,0
21,27903,4.0,1,1295.171264648,232560.0,169440,3,12000,46000,203467.0,58140.0,110735.0,720,2580,338,3640,7650,2600
21,27904,4.0,1,1295.171264648,183320.0,180320,2,0,3000,176921.0,45830.0,112214.0,755,330,4520,4290,0,0
21,27905,2.0,1,1295.171264648,473789.0,460644,10,0,0,325303.0,236894.5,156523.0,17394,358,5604,3187,0,0
21,27906,1.0,1,1295.171264648,141016.0,132016,8,0,0,86687.0,141016.0,48326.0,250,0,338,1344,0,0
21,27907,3.0,1,875.406677246,1154900.0,1051600,10,0,0,578339.5,384966.65625,155611.5,20100,4400,81760,29788,22299,3000
21,27908,5.0,1,875.406677246,1179500.0,1014500,10,0,0,1107333.0,235900.0,304627.0,55350,20680,130300,23682,8604,195000
21,27909,5.0,1,875.406677246,1264500.0,1078000,10,30000,0,545057.0,252900.0,176649.0,11150,7630,37270,30888,5200,2500
21,27910,4.0,1,875.406677246,712740.0,0,9,0,0,526519.0,178185.0,156328.0,19440,13700,47528,21794,18950,2700
21,27911,4.0,1,875.406677246,333800.0,202000,5,0,0,298907.0,83450.0,110201.0,5200,5854,35860,20100,3500,0
21,27912,4.0,1,875.406677246,1145000.0,1046000,10,0,0,563313.0,286250.0,218005.0,14990,9298,74540,26494,10200,0
21,27913,4.0,1,875.406677246,615250.0,410000,8,90000,0,344428.0,153812.5,97870.0,5900,2320,65140,16034,5400,2500
21,27914,2.0,1,875.406677246,369446.0,0,9,0,165000,312363.0,184723.0,102261.0,12050,6340,10335,26170,0,0
21,27915,4.0,1,875.406677246,808878.0,222772,9,0,0,332065.6,202219.5,99855.6,6260,7426,7080,19284,1750,2000
21,27916,3.0,1,875.406677246,1045669.0,467000,10,430000,0,665006.0,348556.34375,245307.0,46350,8717,47560,41356,1449,13000
21,27917,8.0,1,875.406677246,4055202.0,836064,10,0,0,2244047.95,506900.25,383137.95,34390,28664,222540,33894,91000,249000
21,27918,5.0,1,875.406677246,494480.0,0,6,370000,10000,468398.0,98896.0,158880.0,19880,2480,48590,15800,17305,4270
21,27919,6.0,1,1120.350830078,206122.0,147520,1,6000,1000,197463.25,34353.667969,103872.25,2960,1564,6152,2060,1000,0
21,27920,5.0,1,1120.350830078,281130.0,167940,3,21000,8000,253917.54,56226.0,116101.54,2706,20376,18216,3700,1150,0
21,27921,1.0,1,1120.350830078,155747.0,83330,8,24000,12500,123467.0,155747.0,43513.0,2375,239,15520,1860,0,0
21,27922,7.0,1,1120.350830078,692500.0,651380,6,16000,0,357091.11,98928.570313,173549.11,4030,8760,26192,24700,700,0
21,27923,4.0,1,1120.350830078,178702.0,173400,2,0,0,179809.25,44675.5,81012.25,2319,10234,9446,2600,500,0
21,27924,3.0,1,1120.350830078,770760.0,6000,10,180000,58000,687928.75,256920.0,88368.75,475,518582,4032,17148,0,0
21,27925,5.0,1,1120.350830078,256311.5,229640,2,0,0,192821.91,51262.300781,98807.91,5000,404,14992,1860,600,0
21,27926,6.0,1,1120.350830078,269228.0,81200,2,27000,18500,216988.66,44871.332031,100516.66,3370,10410,16144,13140,1350,0
21,27927,4.5,1,1120.350830078,388404.0,339420,5,40000,0,233768.37,86312.0,99353.37,4055,2064,23612,20100,900,0
21,27928,6.0,1,1120.350830078,337600.0,329900,3,0,6000,213819.0,56266.667969,111834.0,1480,4730,20280,2100,1150,0
21,27929,2.0,1,1120.350830078,290350.0,0,8,250000,0,210947.11,145175.0,77840.11,2649,1204,5932,21060,6500,16000
21,27930,4.0,1,735.485107422,194380.0,0,2,132000,4000,161548.93,48595.0,82568.93,5197,4642,2424,5120,0,0
21,27931,5.0,1,735.485107422,561779.0,399144,7,71000,7000,473421.5,112355.796875,165860.5,3910,118392,57090,8532,1530,8000
21,27932,2.0,1,735.485107422,259640.0,182600,7,0,2000,194419.5,129820.0,61981.5,369,3910,1020,1270,0,0
21,27933,2.5,1,735.485107422,298518.0,148400,7,38000,0,188243.0,119407.203125,68628.0,1000,6920,1968,3650,890,0
